Tiempo[seg];Tensión en el capacitor [V]
0.056056056056056056;-4.918108799066779
0.056156156156156156;-5.0798382897085625
0.05625625625625626;-5.237884957282277
0.05635635635635636;-5.392331264149602
0.05645645645645646;-5.543258011946461
0.05655655655655656;-5.690744349998413
0.05665665665665666;-5.834867787444555
0.05675675675675676;-5.975704208469972
0.05685685685685686;-6.113327890128509
0.05695695695695696;-6.2478115223085915
0.05705705705705706;-6.379226229456267
0.05715715715715716;-6.507641593722954
0.05725725725725726;-6.633125679251612
0.05735735735735736;-6.755745057355089
0.05745745745745746;-6.875564832375114
0.05755755755755756;-6.992648668040506
0.05765765765765766;-7.10705881416918
0.05775775775775776;-7.218856133581165
0.05785785785785786;-7.32810012910933
0.05795795795795796;-7.434848970611458
0.05805805805805806;-7.539159521901935
0.05815815815815816;-7.641087367533986
0.05825825825825826;-7.74068683937433
0.05835835835835836;-7.838011042921568
0.058458458458458464;-7.933111883327829
0.058558558558558564;-8.026040091090183
0.058658658658658665;-8.116845247384472
0.05875875875875876;-8.205575809019415
0.05885885885885886;-8.292279132993345
0.05895895895895896;-8.377001500639842
0.05905905905905906;-8.459788141351833
0.05915915915915916;-8.540683255876587
0.05925925925925926;-8.619730039176497
0.05935935935935936;-8.696970702852614
0.05945945945945946;-8.772446497129652
0.05955955955955956;-8.84619773240277
0.059659659659659664;-8.918263800347647
0.059759759759759765;-8.988683194596472
0.059859859859859865;-9.057493530983416
0.059959959959959966;-9.124731567363849
0.06006006006006006;-9.19043322301228
0.06016016016016016;-9.25463359760442
0.06026026026026026;-9.31736698978932
0.06036036036036036;-9.37866691535773
0.06046046046046046;-9.438566125013244
0.06056056056056056;-9.497096621752908
0.06066066066066066;-9.554289677864167
0.060760760760760764;-9.610175851545144
0.060860860860860864;-9.664785003155279
0.060960960960960965;-9.718146311103483
0.061061061061061066;-9.770288287380883
0.061161161161161166;-9.821238792745271
0.06126126126126127;-9.871025051564374
0.06136136136136137;-9.919673666324915
0.06146146146146146;-9.967210631814519
0.06156156156156156;-10.013661348983286
0.06166166166166166;-10.05905063849192
0.06176176176176176;-10.1034027539531
0.061861861861861864;-10.146741394872743
0.061961961961961964;-10.189089719297694
0.062062062062062065;-10.230470356176275
0.062162162162162166;-10.270905417437962
0.062262262262262266;-10.310416509798486
0.06236236236236237;-10.349024746296339
0.06246246246246247;-10.386750757566762
0.06256256256256257;-10.423614702858998
0.06266266266266267;-10.459636280802595
0.06276276276276277;-10.494834739928399
0.06286286286286287;-10.52922888894969
0.06296296296296297;-10.562837106808956
0.06306306306306307;-10.595677352495505
0.06316316316316317;-10.627767174639144
0.06326326326326327;-10.65912372088497
0.06336336336336337;-10.689763747054235
0.06346346346346346;-10.719703626096132
0.06356356356356356;-10.748959356835263
0.06366366366366366;-10.777546572519386
0.06376376376376376;-10.805480549172026
0.06386386386386386;-10.832776213754375
0.06396396396396396;-10.859448152140782
0.06406406406406406;-10.88551061691214
0.06416416416416416;-10.910977534971256
0.06426426426426426;-10.935862514984322
0.06436436436436437;-10.960178854652357
0.06446446446446447;-10.983939547816615
0.06456456456456457;-11.00715729140164
0.06466466466466467;-11.029844492199743
0.06476476476476477;-11.052013273500451
0.06486486486486487;-11.07367548156856
0.06496496496496497;-11.094842691974126
0.06506506506506507;-11.115526215777887
0.06516516516516517;-11.135737105575343
0.06526526526526527;-11.15548616140275
0.06536536536536537;-11.174783936508177
0.06546546546546547;-11.1936407429907
0.06556556556556557;-11.212066657310748
0.06566566566566567;-11.230071525674555
0.06576576576576577;-11.247664969295574
0.06586586586586587;-11.264856389535677
0.06596596596596598;-11.281654972928871
0.06606606606606608;-11.298069696090257
0.06616616616616616;-11.31410933051276
0.06626626626626626;-11.329782447254333
0.06636636636636636;-11.34509742151799
0.06646646646646646;-11.360062437127228
0.06656656656656657;-11.37468549089917
0.06666666666666667;-11.388974396917783
0.06676676676676677;-11.402936790709449
0.06686686686686687;-11.416580133323128
0.06696696696696697;-11.42991171531729
0.06706706706706707;-11.442938660655734
0.06716716716716717;-11.455667930514398
0.06726726726726727;-11.468106327001168
0.06736736736736737;-11.48026049679071
0.06746746746746747;-11.492136934676214
0.06756756756756757;-11.503741987040003
0.06766766766766767;-11.515081855244835
0.06776776776776777;-11.52616259894769
0.06786786786786787;-11.536990139337862
0.06796796796796797;-11.547570262301038
0.06806806806806807;-11.557908621511093
0.06816816816816818;-11.568010741451218
0.06826826826826828;-11.577882020366037
0.06836836836836838;-11.587527733146233
0.06846846846846848;-11.596953034147289
0.06856856856856858;-11.6061629599438
0.06866866866866868;-11.615162432020862
0.06876876876876878;-11.623956259403943
0.06886886886886887;-11.632549141228676
0.06896896896896897;-11.64094566925192
0.06906906906906907;-11.649150330305444
0.06916916916916917;-11.657167508693547
